Key;NIBE Default;Intervall;Disabled;Device;Subdevice;Enum;Writeable;Comment;Relevant;Titel;Re­gister­typ;Re­gister;Divi­sions­faktor;Ein­heit;Vari­ablen­größe;Mindest­wert;Höchst­wert;Stan­dard­wert
h00120;;;;;;;;;no;Bodentrocknung;MODBUS_HOLDING_REGISTER;120;1;;u8;0;1;0
h00121;;;;;;;;;no;Bodentrocknung Periode 7;MODBUS_HOLDING_REGISTER;121;1;Tage;u8;0;30;2
h00122;;;;;;;;;no;Bodentrocknung Periode 6;MODBUS_HOLDING_REGISTER;122;1;Tage;u8;0;30;2
h00123;;;;;;;;;no;Bodentrocknung Periode 5;MODBUS_HOLDING_REGISTER;123;1;Tage;u8;0;30;2
h00124;;;;;;;;;no;Bodentrocknung Periode 4;MODBUS_HOLDING_REGISTER;124;1;Tage;u8;0;30;3
h00125;;;;;;;;;no;Bodentrocknung Periode 3;MODBUS_HOLDING_REGISTER;125;1;Tage;u8;0;30;2
h00126;;;;;;;;;no;Bodentrocknung Periode 2;MODBUS_HOLDING_REGISTER;126;1;Tage;u8;0;30;2
h00127;;;;;;;;;no;Bodentrocknung Periode 1;MODBUS_HOLDING_REGISTER;127;1;Tage;u8;0;30;2
h00128;;;;;;;;;no;Bodentrocknung Temp. 7;MODBUS_HOLDING_REGISTER;128;1;°C;u8;15;70;20
h00129;;;;;;;;;no;Bodentrocknung Temp. 6;MODBUS_HOLDING_REGISTER;129;1;°C;u8;15;70;30
h00130;;;;;;;;;no;Bodentrocknung Temp. 5;MODBUS_HOLDING_REGISTER;130;1;°C;u8;15;70;40
h00131;;;;;;;;;no;Bodentrocknung Temp. 4;MODBUS_HOLDING_REGISTER;131;1;°C;u8;15;70;45
h00132;;;;;;;;;no;Bodentrocknung Temp. 3;MODBUS_HOLDING_REGISTER;132;1;°C;u8;15;70;40
h00133;;;;;;;;;no;Bodentrocknung Temp. 2;MODBUS_HOLDING_REGISTER;133;1;°C;u8;15;70;30
h00134;;;;;;;;;no;Bodentrocknung Temp. 1;MODBUS_HOLDING_REGISTER;134;1;°C;u8;15;70;20
h00140;;;;VVM;SYS;;;;yes;Dimensionierte Außenlufttemperatur;MODBUS_HOLDING_REGISTER;140;10;°C;s16;-400;200;-180
h00141;;;;VVM;SYS;;;;yes;Delta-T für NAT;MODBUS_HOLDING_REGISTER;141;10;°C;s16;10;250;100
h00142;;;;VVM;HZ_FBH;"{""0"": ""off"", ""*"": ""on"" }";;;yes;Klimatisierungssystem 2;MODBUS_HOLDING_REGISTER;142;1;;u8;0;1;0
h00143;;;;;;;;;no;Klimatisierungssystem 3;MODBUS_HOLDING_REGISTER;143;1;;u8;0;1;0
h00144;;;;;;;;;no;Klimatisierungssystem 4;MODBUS_HOLDING_REGISTER;144;1;;u8;0;1;0
h00147;;;;VVM;HZ_FBH;;;;yes;Klimatisierungssystem 2 Mischventilverstärkung;MODBUS_HOLDING_REGISTER;147;10;;s8;1;100;10
h00150;;;;VVM;HZ_FBH;;;;yes;Klimatisierungssystem 2 Mischventilwartezeit;MODBUS_HOLDING_REGISTER;150;1;s;s16;10;300;30
h00153;;;;;;;;;no;MV-gesteuerte ZH;MODBUS_HOLDING_REGISTER;153;1;;u8;0;1;0
h00157;;;;;;;;;no;Wartezeit Mischventil, MV-gesteuerte Zusatzheizung;MODBUS_HOLDING_REGISTER;157;1;s;s16;10;300;30
h00158;;;;;;;;;no;Stufengeregelte Zusatzheizung Zubehör;MODBUS_HOLDING_REGISTER;158;1;;u8;0;1;0
h00165;;;X;VVM;SYS;;;;yes;Wartezeit Kühlung/Heizung;MODBUS_HOLDING_REGISTER;165;1;h;s8;0;48;2
h00166;;;;VVM;HZ;;;;yes;Heizung Start bei Untertemp.;MODBUS_HOLDING_REGISTER;166;10;°C;s8;5;100;10
h00167;;;;;;;;;no;Kühlung Start bei Übertemp.;MODBUS_HOLDING_REGISTER;167;10;°C;s8;5;100;30
h00170;;;;;;;;;no;Kühlung mit Raumfühler;MODBUS_HOLDING_REGISTER;170;10;;u8;0;41;0
h00173;;;;;;;;;no;Start aktive Kühlung GM;MODBUS_HOLDING_REGISTER;173;1;GM;s16;10;300;30
h00176;;;;;;;;;no;System 1 (RMU);MODBUS_HOLDING_REGISTER;176;1;;u8;0;1;0
h00177;;;;;;;;;no;System 2 (RMU);MODBUS_HOLDING_REGISTER;177;1;;u8;0;1;0
h00178;;;;;;;;;no;System 3 (RMU);MODBUS_HOLDING_REGISTER;178;1;;u8;0;1;0
h00179;;;;;;;;;no;System 4 (RMU);MODBUS_HOLDING_REGISTER;179;1;;u8;0;1;0
h00180;;;;VVM;SYS;"{""0"": ""off"", ""*"": ""on"" }";;"0 - off
1 - on";yes;Zusatzheizung zulassen, Heizung;MODBUS_HOLDING_REGISTER;180;1;;u8;0;1;1
h00181;;;;VVM;SYS;"{""0"": ""off"", ""*"": ""on"" }";;"0 - off
1 - on";yes;Heizung zulassen;MODBUS_HOLDING_REGISTER;181;1;;u8;0;1;1
h00182;;;X;VVM;SYS;"{""0"": ""off"", ""*"": ""on"" }";;"0 - off
1 - on";yes;Kühlung zulassen;MODBUS_HOLDING_REGISTER;182;1;;u8;0;1;1
h00184;;;;VVM;SYS;;;;yes;Automatikmodus, Stopptemperatur für Heizung;MODBUS_HOLDING_REGISTER;184;10;°C;s16;-200;400;170
h00185;;;;VVM;SYS;;;;yes;Automatikmodus, Zusatzheizung Stopptemperatur;MODBUS_HOLDING_REGISTER;185;10;°C;s16;-250;400;50
h00186;;;;VVM;SYS;;;;yes;Automatikmodus Filterzeit;MODBUS_HOLDING_REGISTER;186;1;h;u8;0;48;24
h00187;;;;VVM;SYS;;;;yes;Max. Differenz Vorlauf, Verdichter;MODBUS_HOLDING_REGISTER;187;10;°C;s16;10;250;100
h00188;;;;VVM;SYS;;;;yes;Max. Differenz Vorlauf, Zusatzheizung;MODBUS_HOLDING_REGISTER;188;10;°C;s16;10;240;70
h00194;;;X;VVM;SYS;;;;yes;Zeitformat;MODBUS_HOLDING_REGISTER;194;1;;u8;0;1;1
h00196;;;;VVM;SYS;"{""0"": ""off"", ""*"": ""on"" }";;;yes;Alarmmaßnahme, Raumtemperatur senken;MODBUS_HOLDING_REGISTER;196;1;;u8;0;1;0
h00197;;;;VVM;SYS;"{""0"": ""off"", ""*"": ""on"" }";;;yes;Alarmmaßnahme Brauchwassertemperatur senken;MODBUS_HOLDING_REGISTER;197;1;;u8;0;1;1
h00198;;;;VVM;SYS;"{""0"": ""off"", ""*"": ""on"" }";;;yes;Hilfsbetrieb bei Alarm;MODBUS_HOLDING_REGISTER;198;1;;u8;0;0;0
h00199;;;;;;;;;no;Raumfühler Klimatisierungssystem 4 verwenden;MODBUS_HOLDING_REGISTER;199;1;;u8;0;1;0
h00200;;;;;;;;;no;Raumfühler Klimatisierungssystem 3 verwenden;MODBUS_HOLDING_REGISTER;200;1;;u8;0;1;0
h00201;;;;;;;;;no;Raumfühler Klimatisierungssystem 2 verwenden;MODBUS_HOLDING_REGISTER;201;1;;u8;0;1;0
h00202;;;;;;;;;no;Raumfühler Klimatisierungssystem 1 verwenden;MODBUS_HOLDING_REGISTER;202;1;;u8;0;1;0
h00203;;;;;;;;;no;Raumfühler Sollwert Klimatisierungssystem 4;MODBUS_HOLDING_REGISTER;203;10;°C;s16;50;300;200
h00204;;;;;;;;;no;Raumfühler Sollwert Klimatisierungssystem 3;MODBUS_HOLDING_REGISTER;204;10;°C;s16;50;300;200
h00205;;;;;;;;;no;Raumfühler Sollwert Klimatisierungssystem 2;MODBUS_HOLDING_REGISTER;205;10;°C;s16;50;300;200
h00206;;;;;;;;;no;Raumfühler Sollwert Klimatisierungssystem 1;MODBUS_HOLDING_REGISTER;206;10;°C;s16;50;300;200
h00207;;;;;;;;;no;Raumfühler Faktor Klimatisierungssystem 4;MODBUS_HOLDING_REGISTER;207;10;;u8;0;60;20
h00208;;;;;;;;;no;Raumfühler Faktor Klimatisierungssystem 3;MODBUS_HOLDING_REGISTER;208;10;;u8;0;60;20
h00209;;;;;;;;;no;Raumfühler Faktor Klimatisierungssystem 2;MODBUS_HOLDING_REGISTER;209;10;;u8;0;60;20
h00210;;;;;;;;;no;Raumfühler Faktor Klimatisierungssystem 1;MODBUS_HOLDING_REGISTER;210;10;;u8;0;60;20
h00211;;;;VVM;;;;;no;Eingang AUX5;MODBUS_HOLDING_REGISTER;211;1;;u8;0;68;0
h00212;;;;VVM;;;;;no;Eingang AUX4;MODBUS_HOLDING_REGISTER;212;1;;u8;0;68;0
h00213;;;;VVM;;;;;no;Eingang AUX3;MODBUS_HOLDING_REGISTER;213;1;;u8;0;68;0
h00214;;;;VVM;;;;;no;Eingang AUX2;MODBUS_HOLDING_REGISTER;214;1;;u8;0;68;0
h00215;;;;VVM;;;;;no;Eingang AUX1;MODBUS_HOLDING_REGISTER;215;1;;u8;0;68;0
h00216;;;;VVM;;;;;no;Ausgang AUX1;MODBUS_HOLDING_REGISTER;216;1;;u8;0;30;0
h00223;;;;;;;;;no;Voreingest. Luftvolumenstrom für Klimatisierungssystem;MODBUS_HOLDING_REGISTER;223;1;;u8;0;3;1
h00225;;;;VVM;BW;;;;yes;Mehr Brauchwasser (Anzahl Minuten);MODBUS_HOLDING_REGISTER;225;1;;u16;0;0;0
h00237;;;;VVM;SYS;"{""0"": ""auto"", ""1"": ""manual"", ""2"": ""add. heat only"" }";;"0 - auto
1 - manual
2 - add. heat only";yes;Betriebsmodus;MODBUS_HOLDING_REGISTER;237;1;;u8;0;0;0
h00679;;;;VVM;GM;;;;yes;GM-Differenz Start Zusatzheizung;MODBUS_HOLDING_REGISTER;679;1;GM;s16;100;2000;700
h00681;;;;VVM;SYS;;;;yes;Kühl-/Heizsensor Sollwert;MODBUS_HOLDING_REGISTER;681;10;;s16;50;400;210
h00685;;;;;;;;;no;Pool 1 Zubehör;MODBUS_HOLDING_REGISTER;685;1;;u8;0;1;0
h00694;;;;VVM;BW;"{""0"": ""off"", ""*"": ""on"" }";;;yes;Brauchwasserkomfort;MODBUS_HOLDING_REGISTER;694;1;;u8;0;1;0
h00697;;;;VVM;BW;;;;yes;Mehr Brauchwasser;MODBUS_HOLDING_REGISTER;697;1;;s8;0;0;0
h00703;;;;VVM;GM;;;;yes;Startdifferenz GM, stufengeregelte Zusatzheizung;MODBUS_HOLDING_REGISTER;703;1;GM;s16;0;2000;400
h00705;;;;VVM;BW;"{""0"": ""off"", ""*"": ""on"" }";;;yes;Brauchwasserkomfort Mischventil ein/aus;MODBUS_HOLDING_REGISTER;705;1;;u8;0;1;0
h00709;;;;;;;;;no;Externes Kühlzubehör;MODBUS_HOLDING_REGISTER;709;1;;u8;0;1;0
h00726;;;;;;;;;no;Kühlung angeschlossen, Klimatisierungssystem 1;MODBUS_HOLDING_REGISTER;726;1;;u8;0;1;1
h00748;;;;S2125;WP;;;;yes;Betriebsart Ladepumpe (EB101);MODBUS_HOLDING_REGISTER;748;1;;u8;0;1;1
h00758;;;X;VVM;SYS;;;;yes;Zusatzheizung nach Umschaltventil;MODBUS_HOLDING_REGISTER;758;1;;u8;0;0;0
h00760;;;;;;;;;no;Erwärmung (SG Ready);MODBUS_HOLDING_REGISTER;760;1;;u8;0;1;1
h00767;;;;VVM;;;;;no;Eingang AUX6;MODBUS_HOLDING_REGISTER;767;1;;u8;0;68;0
h00783;;;;;;;;;no;Betriebsmodus Umwälzpumpe Heizung Wärmepumpe 1;MODBUS_HOLDING_REGISTER;783;1;;u8;0;1;1
h00791;;;;VVM;WP;;;;yes;Drehzahl Umwälzpumpe Brauchwasser Wärmepumpe 1;MODBUS_HOLDING_REGISTER;791;1;%;u8;1;100;70
h00799;;;;;;;;;no;Betriebsmodus Umwälzpumpe Brauchwasser Wärmepumpe 1;MODBUS_HOLDING_REGISTER;799;1;;u8;0;1;1
h00841;;;;VVM;WP;;;;yes;Drehzahl Umwälzpumpe Standbymodus Wärmepumpe 1;MODBUS_HOLDING_REGISTER;841;1;%;u8;1;100;30
h00842;;;;;;;;;no;Drehzahl Umwälzpumpe, Standbymodus (EB100);MODBUS_HOLDING_REGISTER;842;1;%;u8;1;100;30
h00843;;;;;;;;;no;Aktiviert (Smart Price Adaption);MODBUS_HOLDING_REGISTER;843;1;;u8;0;1;0
h00849;;;;;;;;;no;(SPA), Kühlung aktiviert;MODBUS_HOLDING_REGISTER;849;1;;u8;0;1;1
h00851;;;;;;;;;no;(SPA), Bereich;MODBUS_HOLDING_REGISTER;851;1;;u8;0;255;255
h00867;;;;S2125;WP;;;;yes;Max. Drehzahl geregelte Ladepumpe (EB101);MODBUS_HOLDING_REGISTER;867;1;%;u8;80;100;100
h00893;;;;;;;;;no;Externe Justierung Klimatisierungssystem 8;MODBUS_HOLDING_REGISTER;893;1;;s8;-10;10;0
h00894;;;;;;;;;no;Externe Justierung Klimatisierungssystem 7;MODBUS_HOLDING_REGISTER;894;1;;s8;-10;10;0
h00895;;;;;;;;;no;Externe Justierung Klimatisierungssystem 6;MODBUS_HOLDING_REGISTER;895;1;;s8;-10;10;0
h00896;;;;;;;;;no;Externe Justierung Klimatisierungssystem 5;MODBUS_HOLDING_REGISTER;896;1;;s8;-10;10;0
h00897;;;;;;;;;no;Externe Justierung mit Raumfühler Klimatisierungssystem 8;MODBUS_HOLDING_REGISTER;897;10;°C;s16;50;300;200
h00898;;;;;;;;;no;Externe Justierung mit Raumfühler Klimatisierungssystem 7;MODBUS_HOLDING_REGISTER;898;10;°C;s16;50;300;200
h00899;;;;;;;;;no;Externe Justierung mit Raumfühler Klimatisierungssystem 6;MODBUS_HOLDING_REGISTER;899;10;°C;s16;50;300;200
h00900;;;;;;;;;no;Externe Justierung mit Raumfühler Klimatisierungssystem 5;MODBUS_HOLDING_REGISTER;900;10;°C;s16;50;300;200
h00905;;;;;;;;;no;Klimatisierungssystem 5;MODBUS_HOLDING_REGISTER;905;1;;u8;0;1;0
h00906;;;;;;;;;no;Klimatisierungssystem 6;MODBUS_HOLDING_REGISTER;906;1;;u8;0;1;0
h00907;;;;;;;;;no;Klimatisierungssystem 7;MODBUS_HOLDING_REGISTER;907;1;;u8;0;1;0
h00908;;;;;;;;;no;Klimatisierungssystem 8;MODBUS_HOLDING_REGISTER;908;1;;u8;0;1;0
h00932;;;;VVM;SYS;;;;yes;Heizung angeschlossen, Klimatisierungssystem 1;MODBUS_HOLDING_REGISTER;932;1;;u8;0;1;1
h00933;;;;;;;;;no;ERS 1;MODBUS_HOLDING_REGISTER;933;1;;u8;0;1;0
h00948;;;;;;;;;no;Raumfühler Klimatisierungssystem 8 verwenden;MODBUS_HOLDING_REGISTER;948;1;;u8;0;1;0
h00949;;;;;;;;;no;Raumfühler Klimatisierungssystem 7 verwenden;MODBUS_HOLDING_REGISTER;949;1;;u8;0;1;0
h00950;;;;;;;;;no;Raumfühler Klimatisierungssystem 6 verwenden;MODBUS_HOLDING_REGISTER;950;1;;u8;0;1;0
h00951;;;;;;;;;no;Raumfühler Klimatisierungssystem 5 verwenden;MODBUS_HOLDING_REGISTER;951;1;;u8;0;1;0
h00952;;;;;;;;;no;Raumfühler Sollwert Klimatisierungssystem 8;MODBUS_HOLDING_REGISTER;952;10;°C;s16;50;300;200
h00953;;;;;;;;;no;Raumfühler Sollwert Klimatisierungssystem 7;MODBUS_HOLDING_REGISTER;953;10;°C;s16;50;300;200
h00954;;;;;;;;;no;Raumfühler Sollwert Klimatisierungssystem 6;MODBUS_HOLDING_REGISTER;954;10;°C;s16;50;300;200
h00955;;;;;;;;;no;Raumfühler Sollwert Klimatisierungssystem 5;MODBUS_HOLDING_REGISTER;955;10;°C;s16;50;300;200
h00956;;;;;;;;;no;Raumfühler Faktor Klimatisierungssystem 8;MODBUS_HOLDING_REGISTER;956;10;;u8;0;60;20
h00957;;;;;;;;;no;Raumfühler Faktor Klimatisierungssystem 7;MODBUS_HOLDING_REGISTER;957;10;;u8;0;60;20
h00958;;;;;;;;;no;Raumfühler Faktor Klimatisierungssystem 6;MODBUS_HOLDING_REGISTER;958;10;;u8;0;60;20
h00959;;;;;;;;;no;Raumfühler Faktor Klimatisierungssystem 5;MODBUS_HOLDING_REGISTER;959;10;;u8;0;60;20
h00980;;;X;VVM;SYS;;;;yes;Stromtrafo Umwandlungsverhältnis;MODBUS_HOLDING_REGISTER;980;1;;u16;300;3000;300
h00981;;;;;;;;;no;Raumfühler Sollwert Klimatisierungssystem 8, Kühlung;MODBUS_HOLDING_REGISTER;981;10;°C;s16;50;350;250
h00982;;;;;;;;;no;Raumfühler Sollwert Klimatisierungssystem 7, Kühlung;MODBUS_HOLDING_REGISTER;982;10;°C;s16;50;350;250
h00983;;;;;;;;;no;Raumfühler Sollwert Klimatisierungssystem 6, Kühlung;MODBUS_HOLDING_REGISTER;983;10;°C;s16;50;350;250
h00984;;;;;;;;;no;Raumfühler Sollwert Klimatisierungssystem 5, Kühlung;MODBUS_HOLDING_REGISTER;984;10;°C;s16;50;350;250
h00985;;;;;;;;;no;Raumfühler Sollwert Klimatisierungssystem 4, Kühlung;MODBUS_HOLDING_REGISTER;985;10;°C;s16;50;350;250
h00986;;;;;;;;;no;Raumfühler Sollwert Klimatisierungssystem 3, Kühlung;MODBUS_HOLDING_REGISTER;986;10;°C;s16;50;350;250
h00987;;;;;;;;;no;Raumfühler Sollwert Klimatisierungssystem 2, Kühlung;MODBUS_HOLDING_REGISTER;987;10;°C;s16;50;350;250
h00988;;;;;;;;;no;Raumfühler Sollwert Klimatisierungssystem 1, Kühlung;MODBUS_HOLDING_REGISTER;988;10;°C;s16;50;350;250
h00989;;;;;;;;;no;Raumfühler Faktor Klimatisierungssystem 8, Kühlung;MODBUS_HOLDING_REGISTER;989;10;;u8;0;60;10
h00990;;;;;;;;;no;Raumfühler Faktor Klimatisierungssystem 7, Kühlung;MODBUS_HOLDING_REGISTER;990;10;;u8;0;60;10
h00991;;;;;;;;;no;Raumfühler Faktor Klimatisierungssystem 6, Kühlung;MODBUS_HOLDING_REGISTER;991;10;;u8;0;60;10
h00992;;;;;;;;;no;Raumfühler Faktor Klimatisierungssystem 5, Kühlung;MODBUS_HOLDING_REGISTER;992;10;;u8;0;60;10
h00993;;;;;;;;;no;Raumfühler Faktor Klimatisierungssystem 4, Kühlung;MODBUS_HOLDING_REGISTER;993;10;;u8;0;60;10
h00994;;;;;;;;;no;Raumfühler Faktor Klimatisierungssystem 3, Kühlung;MODBUS_HOLDING_REGISTER;994;10;;u8;0;60;10
h00995;;;;;;;;;no;Raumfühler Faktor Klimatisierungssystem 2, Kühlung;MODBUS_HOLDING_REGISTER;995;10;;u8;0;60;10
h00996;;;;;;;;;no;Raumfühler Faktor Klimatisierungssystem 1, Kühlung;MODBUS_HOLDING_REGISTER;996;10;;u8;0;60;10
h00997;;;;;;;;;no;Sollwert (RH);MODBUS_HOLDING_REGISTER;997;1;%;s8;30;90;60
h00998;;;;;;;;;no;HTS 1;MODBUS_HOLDING_REGISTER;998;1;;u8;0;1;0
h01015;;;;;;;;;no;OPT;MODBUS_HOLDING_REGISTER;1015;1;;u8;0;1;0
h01016;;;;;;;;;no;GM Startdifferenz (OPT);MODBUS_HOLDING_REGISTER;1016;1;GM;s16;10;2000;700
h01021;;;;;;;;;no;Abluftventilator Drehzahl 4 (ERS 1);MODBUS_HOLDING_REGISTER;1021;1;%;u8;0;100;100
h01022;;;;;;;;;no;Abluftventilator Drehzahl 3 (ERS 1);MODBUS_HOLDING_REGISTER;1022;1;%;u8;0;100;80
h01023;;;;;;;;;no;Abluftventilator Drehzahl 2 (ERS 1);MODBUS_HOLDING_REGISTER;1023;1;%;u8;0;100;30
h01024;;;;;;;;;no;Abluftventilator Drehzahl 1 (ERS 1);MODBUS_HOLDING_REGISTER;1024;1;%;u8;0;100;0
h01025;;;;;;;;;no;Abluftventilator Drehzahl normal (ERS 1);MODBUS_HOLDING_REGISTER;1025;1;%;u8;1;100;75
h01035;;;;;;;;;no;S135;MODBUS_HOLDING_REGISTER;1035;1;;u8;0;1;0
h01036;;;;;;;;;no;Pumpendrehzahl (S135);MODBUS_HOLDING_REGISTER;1036;1;%;u8;1;100;70
h01044;;;;;;;;;no;Bypasstemp. (ERS 1);MODBUS_HOLDING_REGISTER;1044;1;°C;u8;2;10;4
h01045;;;;;;;;;no;Pool Pumpentyp;MODBUS_HOLDING_REGISTER;1045;1;;u8;0;1;1
h01046;;;;;;;;;no;Externes Kühlzubehör Pumpentyp;MODBUS_HOLDING_REGISTER;1046;1;;u8;0;1;1
h01049;;;;;;;;;no;Volumenstromsensor aktiviert X22;MODBUS_HOLDING_REGISTER;1049;1;;u8;0;1;0
h01052;;;;;;;;;no;Max. interne Zusatzheizung SG Ready;MODBUS_HOLDING_REGISTER;1052;100;kW;s16;0;900;900
h01066;;;;;;;;;no;Hysterese (OPT);MODBUS_HOLDING_REGISTER;1066;1;;s16;10;2000;100
h01069;;;;;;;;;no;PV-Modul beeinflusst Erwärmung (EME);MODBUS_HOLDING_REGISTER;1069;1;;u8;0;1;0
h01070;;;;;;;;;no;PV-Modul beeinflusst Brauchwasser (EME);MODBUS_HOLDING_REGISTER;1070;1;;u8;0;1;0
h01071;;;;;;;;;no;Verzögerung EME;MODBUS_HOLDING_REGISTER;1071;1;;u16;0;0;0
h01095;;;;;;;;;no;AUX Blockierung (OPT);MODBUS_HOLDING_REGISTER;1095;1;;u8;0;0;0
h01096;;;;;;;;;no;Außenluftbeimischung;MODBUS_HOLDING_REGISTER;1096;1;;u8;0;1;0
h01102;;;;;;;;;no;Smart-Home-Raumtemperatursteuerung;MODBUS_HOLDING_REGISTER;1102;1;;u8;0;1;0
h01105;;;;;;;;;no;Smart Energy Source;MODBUS_HOLDING_REGISTER;1105;1;;u8;0;1;0
h01106;;;;;;;;;no;Kontrollmethode, smart energy source;MODBUS_HOLDING_REGISTER;1106;1;;u8;0;1;0
h01107;;;;;;;;;no;Stromtarif, spezial, smart energy source;MODBUS_HOLDING_REGISTER;1107;1;;u8;0;2;0
h01108;;;;;;;;;no;Stromtarif, fest, smart energy source;MODBUS_HOLDING_REGISTER;1108;1;;u16;0;10000;100
h01109;;;;;;;;;no;Stromtarif, smart energy source;MODBUS_HOLDING_REGISTER;1109;1;;u8;0;1;0
h01110;;;;;;;;;no;Stromtarif, fest, smart energy source;MODBUS_HOLDING_REGISTER;1110;1;;u16;0;10000;100
h01111;;;;;;;;;no;Stromtarif, smart energy source;MODBUS_HOLDING_REGISTER;1111;1;;u8;0;3;0
h01112;;;;;;;;;no;Stromtarif, fest, smart energy source;MODBUS_HOLDING_REGISTER;1112;1;;u16;0;10000;100
h01113;;;;;;;;;no;Stromtarif, smart energy source;MODBUS_HOLDING_REGISTER;1113;1;;u8;0;1;0
h01114;;;;;;;;;no;Stromtarif, fest, smart energy source;MODBUS_HOLDING_REGISTER;1114;1;;u16;0;10000;100
h01115;;;;;;;;;no;Stromtarif, smart energy source;MODBUS_HOLDING_REGISTER;1115;1;;u8;0;1;0
h01116;;;;;;;;;no;Stromtarif, fest, smart energy source;MODBUS_HOLDING_REGISTER;1116;1;;u16;0;10000;100
h01117;;;;;;;;;no;Primärenergiefaktor, smart energy source;MODBUS_HOLDING_REGISTER;1117;10;;u8;0;50;25
h01118;;;;;;;;;no;Primärenergiefaktor, MV-Zusatzheizung smart energy source;MODBUS_HOLDING_REGISTER;1118;10;;u8;0;50;10
h01119;;;;;;;;;no;Primärenergiefaktor, externe Stufen-Zusatzheizung smart energy source;MODBUS_HOLDING_REGISTER;1119;10;;u8;0;50;10
h01120;;;;;;;;;no;Primärenergiefaktor, OPT10 smart energy source;MODBUS_HOLDING_REGISTER;1120;10;;u8;0;50;10
h01121;;;;;;;;;no;OPT10, hoher Tarifpreis smart energy source;MODBUS_HOLDING_REGISTER;1121;1;;u16;1;10000;100
h01122;;;;;;;;;no;OPT10, niedriger Tarifpreis smart energy source;MODBUS_HOLDING_REGISTER;1122;1;;u16;1;10000;100
h01123;;;;;;;;;no;externe Stufen-Zusatzheizung, hoher Tarifpreis smart energy source;MODBUS_HOLDING_REGISTER;1123;1;;u16;1;10000;100
h01124;;;;;;;;;no;externe Stufen-Zusatzheizung, niedriger Tarifpreis smart energy source;MODBUS_HOLDING_REGISTER;1124;1;;u16;1;10000;100
h01125;;;;;;;;;no;MV-Zusatzheizung, hoher Tarifpreis smart energy source;MODBUS_HOLDING_REGISTER;1125;1;;u16;1;10000;100
h01126;;;;;;;;;no;MV-Zusatzheizung, niedriger Tarifpreis smart energy source;MODBUS_HOLDING_REGISTER;1126;1;;u16;1;10000;100
h01127;;;;;;;;;no;Stromtarif fest, hoher Tarif smart energy source;MODBUS_HOLDING_REGISTER;1127;1;;u16;1;10000;100
h01128;;;;;;;;;no;Stromtarif fest, niedriger Tarif smart energy source;MODBUS_HOLDING_REGISTER;1128;1;;u16;1;10000;100
h01129;;;;;;;;;no;Stromtarif variabel, hoher Tarif smart energy source;MODBUS_HOLDING_REGISTER;1129;1;;u16;1;10000;100
h01130;;;;;;;;;no;Stromtarif variabel, niedriger Tarif smart energy source;MODBUS_HOLDING_REGISTER;1130;1;;u16;1;10000;100
h01131;;;;;;;;;no;GM Startquelle, Vorrang 5  smart energy source;MODBUS_HOLDING_REGISTER;1131;1;;s16;100;2000;400
h01132;;;;;;;;;no;GM Startquelle, Vorrang 4  smart energy source;MODBUS_HOLDING_REGISTER;1132;1;;s16;100;2000;400
h01133;;;;;;;;;no;GM Startquelle, Vorrang 3  smart energy source;MODBUS_HOLDING_REGISTER;1133;1;;s16;100;2000;400
h01134;;;;;;;;;no;GM Startquelle, Vorrang 2  smart energy source;MODBUS_HOLDING_REGISTER;1134;1;;s16;100;2000;400
h01135;;;;;;;;;no;GM Startquelle, Vorrang 1  smart energy source;MODBUS_HOLDING_REGISTER;1135;1;;s16;-2000;-10;-60
h01136;;;;;;;;;no;Starttag, Tarif smart energy source;MODBUS_HOLDING_REGISTER;1136;1;;u8;1;31;1
h01137;;;;;;;;;no;Endtag, Tarif smart energy source;MODBUS_HOLDING_REGISTER;1137;1;;u8;1;31;31
h01138;;;;;;;;;no;Startmonat, Tarif smart energy source;MODBUS_HOLDING_REGISTER;1138;1;;u8;1;12;1
h01139;;;;;;;;;no;Endmonat, Tarif smart energy source;MODBUS_HOLDING_REGISTER;1139;1;;u8;1;12;12
h01172;;;;;;;;;no;Starttag, fester Tarif smart energy source;MODBUS_HOLDING_REGISTER;1172;1;;u8;1;31;1
h01173;;;;;;;;;no;Endtag, fester Tarif smart energy source;MODBUS_HOLDING_REGISTER;1173;1;;u8;1;31;31
h01174;;;;;;;;;no;Startmonat, fester Tarif smart energy source;MODBUS_HOLDING_REGISTER;1174;1;;u8;1;12;1
h01175;;;;;;;;;no;Endmonat, fester Tarif smart energy source;MODBUS_HOLDING_REGISTER;1175;1;;u8;1;12;12
h01208;;;;;;;;;no;Starttag, Tarif OPT10 smart energy source;MODBUS_HOLDING_REGISTER;1208;1;;u8;1;31;1
h01209;;;;;;;;;no;Endtag, Tarif OPT10 smart energy source;MODBUS_HOLDING_REGISTER;1209;1;;u8;1;31;31
h01210;;;;;;;;;no;Startmonat, Tarif OPT10 smart energy source;MODBUS_HOLDING_REGISTER;1210;1;;u8;1;12;1
h01211;;;;;;;;;no;Endmonat, Tarif OPT10 smart energy source;MODBUS_HOLDING_REGISTER;1211;1;;u8;1;12;12
h01244;;;;;;;;;no;Starttag Tarif, MV-Zusatzheizung smart energy source;MODBUS_HOLDING_REGISTER;1244;1;;u8;1;31;1
h01245;;;;;;;;;no;Endtag Tarif, MV-Zusatzheizung  smart energy source;MODBUS_HOLDING_REGISTER;1245;1;;u8;1;31;31
